# v13_5kw telemetry  length=18.0  window=20.0  min_clearance=1.5
island,gen,idx,fitness,status,P_mean,P_end,FoS,twist_crossed,clearance,n_lines,rings,n_active,r_hub,r_bot,bank_top,bank_bot,lam_top,lam_bot,tether,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
2,14,8,-5.98,ok,6.19,5.98,6.93,false,6.75,11,4,1,1.062,1.062,14.5,21.2,0.123,0.299,18.0,0.011578,0.012007,0.981795,0.442137,1.062415,0.948683,4.029419,11.0,0.567013,6.470081,14.542867,21.229117,0.122701,0.29898
2,14,9,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.43,14,4,2,0.913,0.913,17.2,21.6,0.121,0.252,18.0,0.011658,0.01,1.112722,0.681094,0.912549,0.948683,4.159988,14.0,0.708373,0.916085,17.188033,21.646801,0.1213,0.252222
2,14,10,-5.328,ok,5.82,5.33,34.37,false,6.86,5,3,1,1.475,1.475,7.9,0.0,0.127,0.372,18.0,0.012071,0.015,0.84949,0.4,1.475198,0.948683,3.932761,5.0,-0.8,17.101331,7.912926,0.0,0.126691,0.372182
2,15,1,-6.17,ok,6.28,6.17,18.27,false,6.69,15,5,1,0.7,0.7,18.4,22.0,0.121,0.05,18.0,0.013448,0.01,1.020017,1.6,0.7,0.922786,4.1832,15.0,0.8,0.0,18.444291,22.0,0.120921,0.05
2,15,2,-5.917,ok,6.15,5.92,6.97,false,6.75,10,4,1,1.119,1.119,2.8,22.0,0.126,0.326,18.0,0.011747,0.012661,0.897306,0.4,1.118548,0.948683,3.901981,10.0,0.8,4.47198,2.779011,22.0,0.125915,0.326187
2,15,3,-6.166,ok,6.28,6.17,20.18,false,6.75,15,5,1,0.7,0.7,14.0,22.0,0.109,0.111,18.0,0.011946,0.01,0.93274,0.655837,0.7,0.915646,4.107891,15.0,0.8,0.0,13.991704,22.0,0.109357,0.110643
2,15,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.16,6,4,2,1.177,1.177,6.7,21.6,0.118,0.194,18.0,0.014337,0.013388,0.756434,0.817045,1.17655,0.545089,4.1832,6.0,-0.74994,19.0,6.732984,21.580856,0.11774,0.194334
2,15,5,-4.992,ok,5.74,5.19,18.4,false,6.93,3,3,1,1.496,1.496,19.9,20.7,0.12,0.333,18.0,0.01295,0.015,0.986249,1.017612,1.496243,0.58087,4.129182,3.0,-0.8,19.0,19.92516,20.688805,0.120282,0.333003
2,15,6,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.18,11,4,2,1.078,1.078,0.4,22.0,0.121,0.225,18.0,0.011465,0.01153,0.912681,0.529897,1.078131,0.948683,3.898094,11.0,0.8,1.021764,0.364575,22.0,0.121485,0.225434
2,15,7,-6.149,ok,6.27,6.15,23.22,false,6.73,16,5,1,0.7,0.7,18.0,22.0,0.11,0.05,18.0,0.013739,0.01,0.981159,1.6,0.7,0.896615,4.1832,16.0,0.8,0.0,18.00769,22.0,0.11035,0.05
2,15,8,-6.186,ok,6.29,6.19,9.0,false,6.76,11,5,1,0.763,0.763,12.2,21.6,0.12,0.299,18.0,0.011578,0.012209,0.763915,1.200459,0.763499,0.931633,4.033089,11.0,0.8,5.57341,12.194148,21.580856,0.120015,0.29898
2,15,9,-6.053,ok,6.22,6.05,7.4,false,6.84,10,4,1,0.978,0.978,22.0,22.0,0.108,0.056,18.0,0.014739,0.0117,1.022085,1.369683,0.977749,0.672144,4.1832,10.0,-0.174368,0.0,22.0,22.0,0.108101,0.055664
2,15,10,-6.048,ok,6.22,6.05,20.03,false,6.86,8,4,1,0.941,0.941,12.7,21.1,0.112,0.238,18.0,0.013277,0.013289,0.839161,0.4,0.941471,0.563031,4.112518,8.0,0.482375,9.251011,12.700976,21.111668,0.11244,0.23789
2,16,1,-6.089,ok,6.23,6.09,16.6,false,6.75,16,5,1,0.833,0.833,12.7,22.0,0.107,0.05,18.0,0.011568,0.01,1.088837,1.6,0.833182,0.926521,4.091794,16.0,0.8,0.0,12.687408,22.0,0.107236,0.05
2,16,2,-6.094,ok,6.24,6.09,19.01,false,6.69,14,5,1,0.858,0.858,17.6,21.4,0.123,0.133,18.0,0.014321,0.012158,0.958621,1.432146,0.858428,0.948683,4.1832,14.0,0.591607,6.069562,17.597448,21.417168,0.122943,0.133486
2,16,3,-6.11,ok,6.24,6.11,21.68,false,6.76,15,5,1,0.829,0.829,14.1,22.0,0.108,0.05,18.0,0.013537,0.01,0.975792,0.655837,0.828602,0.908846,4.100389,15.0,0.8,0.0,14.090212,22.0,0.108352,0.05
2,16,4,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.19,5,4,2,1.242,1.242,8.5,21.6,0.114,0.287,18.0,0.012633,0.013677,0.882824,0.491566,1.242301,0.92028,4.014681,5.0,0.444859,10.343672,8.467847,21.580856,0.114371,0.28746
2,16,5,-5.935,ok,6.16,5.94,70.88,false,6.84,7,4,1,1.025,1.025,11.7,21.7,0.121,0.255,18.0,0.012956,0.01164,0.896739,1.511779,1.024895,0.948683,4.127663,7.0,0.8,4.138015,11.684805,21.688804,0.12088,0.254917
2,16,6,-6.111,ok,6.24,6.11,21.98,false,6.74,15,5,1,0.821,0.821,16.5,22.0,0.112,0.05,18.0,0.01353,0.01,1.114529,1.6,0.820545,0.948683,4.1832,15.0,0.8,0.0,16.474228,22.0,0.111606,0.05
2,16,7,-6.095,ok,6.24,6.09,39.9,false,6.88,7,5,1,0.833,0.833,10.6,21.7,0.112,0.406,18.0,0.011874,0.011601,0.835673,1.096023,0.833478,0.896615,4.074403,7.0,0.8,4.039501,10.634481,21.696212,0.111813,0.40589
2,16,8,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.56,11,4,2,0.87,0.87,16.8,21.8,0.12,0.299,18.0,0.014112,0.010335,0.763915,1.055897,0.870043,0.948683,4.1832,11.0,0.8,1.249739,16.84498,21.824248,0.120015,0.29898
2,16,9,-5.886,ok,6.14,5.89,68.62,false,6.85,5,4,1,1.011,1.011,10.4,21.3,0.129,0.409,18.0,0.012349,0.013459,0.736464,1.107421,1.011238,0.948683,4.048167,5.0,0.8,8.728735,10.435088,21.343562,0.128801,0.408992
2,16,10,-6.074,ok,6.23,6.07,19.22,false,6.76,16,4,1,0.941,0.941,12.7,21.1,0.105,0.238,18.0,0.012095,0.01,1.001074,0.4,0.941471,0.915646,4.138167,16.0,0.8,9.251011,12.700976,21.111668,0.105043,0.23789
2,17,1,-5.911,ok,6.15,5.91,11.26,false,6.78,10,4,1,1.13,1.13,9.7,21.4,0.121,0.234,18.0,0.012192,0.01,1.020017,0.4,1.130145,0.948683,4.154779,10.0,0.8,5.838448,9.670267,21.439361,0.120921,0.233666
2,17,2,-6.118,ok,6.25,6.12,10.65,false,6.8,10,5,1,0.858,0.858,17.6,21.7,0.117,0.084,18.0,0.011753,0.011687,0.819742,0.673062,0.858428,0.948683,3.980326,10.0,0.8,4.257904,17.597448,21.679788,0.116603,0.08427
2,17,3,-5.998,ok,6.19,6.0,107.45,false,6.87,7,4,1,0.964,0.964,14.8,22.0,0.113,0.196,18.0,0.011946,0.01,1.111103,1.596109,0.964202,0.927175,4.107891,7.0,0.8,0.0,14.820063,22.0,0.113055,0.19564
2,17,4,-6.083,ok,6.24,6.08,9.81,false,6.75,15,4,1,0.943,0.943,12.3,22.0,0.11,0.05,18.0,0.011946,0.012209,0.933363,0.817045,0.942777,0.941562,4.107891,15.0,0.8,0.0,12.309045,22.0,0.109747,0.05
2,17,5,-5.893,ok,6.14,5.89,101.01,false,6.89,5,4,1,1.025,1.025,11.7,22.0,0.119,0.106,18.0,0.014101,0.01164,1.03762,1.6,1.024895,0.948683,4.127663,5.0,0.8,0.0,11.684805,22.0,0.118674,0.105514
2,17,6,-1.264,ok,4.96,3.99,5.91,false,1.59,9,5,2,0.787,0.787,11.7,21.9,0.116,0.225,18.0,0.013147,0.01164,0.984622,1.312925,0.787455,0.915646,4.166458,9.0,0.8,1.247405,11.744395,21.90619,0.115554,0.225434
2,17,7,-6.066,ok,6.23,6.07,36.67,false,6.84,8,4,1,0.903,0.903,18.0,22.0,0.115,0.344,18.0,0.014067,0.01,1.07491,1.6,0.903378,0.915646,4.1832,8.0,0.8,0.0,18.00769,22.0,0.115448,0.344268
2,17,8,-6.171,ok,6.27,6.17,8.38,false,6.84,11,5,1,0.787,0.787,14.9,21.6,0.105,0.225,18.0,0.013426,0.012209,0.994999,1.200459,0.787455,0.931633,4.1832,11.0,0.8,5.57341,14.869055,21.580856,0.105317,0.225434
2,17,9,-6.043,ok,6.22,6.04,7.17,false,6.8,10,4,1,0.978,0.978,19.8,21.7,0.117,0.052,18.0,0.012715,0.011687,0.845718,1.179593,0.977749,0.938474,4.1832,10.0,0.8,4.257904,19.751973,21.679788,0.117136,0.051736
2,17,10,-6.089,ok,6.24,6.09,7.41,false,6.79,14,4,1,0.941,0.941,19.6,21.1,0.105,0.05,18.0,0.012108,0.011687,0.791768,0.822507,0.941471,0.935418,3.980326,14.0,0.8,4.257904,19.579321,21.111668,0.105043,0.05
2,18,1,-6.006,ok,6.2,6.01,105.71,false,6.87,7,4,1,0.954,0.954,14.8,22.0,0.113,0.197,18.0,0.014109,0.01,1.106074,1.584321,0.954305,0.926529,4.1832,7.0,0.8,0.0,14.839348,22.0,0.113022,0.197308
2,18,2,1.0e9,clearance_reject,NaN,NaN,NaN,false,-0.2,8,4,2,1.026,1.026,6.2,22.0,0.124,0.255,18.0,0.012834,0.012031,1.003119,0.673062,1.025876,0.948683,4.1832,8.0,0.8,0.939065,6.222669,22.0,0.124414,0.254917
2,18,3,-6.089,ok,6.24,6.09,23.15,false,6.7,15,5,1,0.857,0.857,9.6,22.0,0.119,0.111,18.0,0.014106,0.01,1.201624,1.547891,0.857273,0.933217,4.107891,15.0,0.8,0.0,9.565989,22.0,0.118776,0.110643
2,18,4,1.0e9,reject,0.0,0.0,Inf,false,6.72,16,6,1,0.7,0.7,13.7,21.8,0.112,0.05,18.0,0.011946,0.011113,0.933363,0.628624,0.7,0.909562,4.01988,16.0,0.8,0.0,13.735333,21.788759,0.112317,0.05
2,18,5,-6.107,ok,6.25,6.11,41.99,false,6.88,7,5,1,0.814,0.814,11.5,22.0,0.113,0.05,18.0,0.012815,0.01131,1.034262,1.23126,0.814132,0.920889,4.1832,7.0,0.8,0.0,11.471748,22.0,0.112574,0.05
2,18,6,-6.151,ok,6.27,6.15,8.4,false,6.82,10,5,1,0.82,0.82,8.6,21.8,0.112,0.276,18.0,0.013229,0.012559,0.840307,1.297265,0.820211,0.926845,4.118857,10.0,0.8,0.0,8.638513,21.796149,0.11247,0.275939
2,18,7,-6.197,ok,6.29,6.2,13.68,false,6.76,13,5,1,0.7,0.7,11.3,22.0,0.114,0.218,18.0,0.012633,0.01,1.073348,1.000794,0.7,0.903534,4.1832,13.0,0.8,0.0,11.287131,22.0,0.113907,0.218115
2,18,8,-6.158,ok,6.27,6.16,16.23,false,6.74,15,5,1,0.738,0.738,15.3,21.8,0.112,0.05,18.0,0.011147,0.012209,0.823589,0.4,0.738436,0.933538,4.033089,15.0,0.8,5.57341,15.309309,21.826586,0.111595,0.05
2,18,9,-6.057,ok,6.22,6.06,9.91,false,6.85,10,4,1,0.978,0.978,19.1,21.1,0.107,0.05,18.0,0.012603,0.01,1.022085,1.05851,0.977749,0.948683,4.023234,10.0,0.8,4.257904,19.102264,21.111668,0.106654,0.05
2,18,10,-6.067,ok,6.23,6.07,10.11,false,6.78,10,4,1,0.941,0.941,19.6,22.0,0.121,0.225,18.0,0.014409,0.01,1.089388,1.6,0.941471,0.900891,4.1832,10.0,0.8,0.0,19.579321,22.0,0.121251,0.225434
2,19,1,1.0e9,clearance_reject,NaN,NaN,NaN,false,1.11,13,5,2,0.7,0.7,8.5,22.0,0.12,0.296,18.0,0.011553,0.010387,0.912058,1.6,0.7,0.922786,4.14707,13.0,0.8,0.976834,8.507813,22.0,0.120474,0.295525
2,19,2,-6.069,ok,6.22,6.07,13.19,false,6.75,16,5,1,0.858,0.858,14.6,22.0,0.107,0.084,18.0,0.011753,0.011234,0.854515,0.553156,0.858428,0.948683,4.065807,16.0,0.8,4.257904,14.562762,22.0,0.107032,0.08427
2,19,3,-6.06,ok,6.22,6.06,12.28,false,6.69,16,5,1,0.856,0.856,19.1,22.0,0.118,0.05,18.0,0.013007,0.011418,0.930148,1.482035,0.855861,0.947199,4.134852,16.0,0.8,0.0,19.100353,22.0,0.11825,0.05
2,19,4,-6.158,ok,6.28,6.16,22.96,false,6.69,16,5,1,0.7,0.7,13.6,22.0,0.118,0.05,18.0,0.012437,0.01,0.931538,0.817045,0.7,0.900585,4.1832,16.0,0.8,0.0,13.609056,22.0,0.117654,0.05
2,19,5,-6.161,ok,6.28,6.16,22.89,false,6.72,16,5,1,0.7,0.7,10.9,22.0,0.112,0.07,18.0,0.012584,0.01,1.017761,0.803902,0.7,0.875376,4.1832,16.0,0.8,0.0,10.857684,22.0,0.112125,0.070124
2,19,6,-6.167,ok,6.28,6.17,12.96,false,6.76,10,5,1,0.787,0.787,10.5,22.0,0.125,0.225,18.0,0.013558,0.01,1.231119,1.538215,0.787455,0.894802,4.1832,10.0,0.8,0.0,10.502571,22.0,0.124882,0.225434
2,19,7,-6.192,ok,6.28,6.19,13.54,false,6.8,13,5,1,0.7,0.7,12.1,22.0,0.106,0.124,18.0,0.012633,0.01,0.991927,0.646815,0.7,0.898342,4.1832,13.0,0.8,0.0,12.103055,22.0,0.105561,0.124457
2,19,8,-6.213,ok,6.31,6.21,12.33,false,6.7,13,5,1,0.7,0.7,4.6,22.0,0.126,0.191,18.0,0.013583,0.01,0.763915,1.296793,0.7,0.847405,4.1832,13.0,0.8,0.0,4.606741,22.0,0.125787,0.190941
2,19,9,-6.219,ok,6.29,6.22,11.8,false,6.85,10,5,1,0.7,0.7,7.8,22.0,0.107,0.104,18.0,0.012495,0.01,1.095609,1.05851,0.7,0.864458,4.1832,10.0,0.8,0.0,7.772092,22.0,0.106654,0.103612
2,19,10,-6.159,ok,6.28,6.16,22.41,false,6.64,16,5,1,0.7,0.7,10.8,22.0,0.126,0.112,18.0,0.012108,0.01,0.987343,1.6,0.7,0.86351,4.1832,16.0,0.8,0.0,10.841149,22.0,0.126296,0.112432
2,20,1,-6.155,ok,6.27,6.16,21.97,false,6.74,16,5,1,0.7,0.7,13.6,22.0,0.11,0.05,18.0,0.012694,0.01,0.947976,0.4,0.7,0.906998,4.1832,16.0,0.8,0.0,13.617992,22.0,0.109995,0.05
2,20,2,-6.171,ok,6.28,6.17,2.85,false,6.86,10,6,1,0.7,0.7,8.2,22.0,0.104,0.099,18.0,0.011973,0.01,1.006788,0.673062,0.7,0.869373,3.980326,10.0,0.8,4.257904,8.213778,22.0,0.1038,0.099492
2,20,3,-6.172,ok,6.28,6.17,2.84,false,6.86,10,6,1,0.7,0.7,6.6,22.0,0.104,0.05,18.0,0.011946,0.01,0.93274,0.4,0.7,0.915646,3.980326,10.0,0.8,4.257904,6.574385,22.0,0.1038,0.05
2,20,4,-6.155,ok,6.28,6.15,22.56,false,6.6,16,5,1,0.7,0.7,13.2,22.0,0.134,0.204,18.0,0.012617,0.01,1.038677,0.817045,0.7,0.889855,4.1832,16.0,0.8,0.0,13.211423,22.0,0.134091,0.203918
2,20,5,-6.173,ok,6.27,6.17,21.15,false,6.8,14,5,1,0.7,0.7,15.9,22.0,0.104,0.05,18.0,0.01165,0.01,1.171353,0.644766,0.7,0.912914,4.1832,14.0,0.8,0.0,15.897616,22.0,0.10382,0.05
2,20,6,-6.214,ok,6.3,6.21,11.01,false,6.72,12,5,1,0.7,0.7,10.5,22.0,0.125,0.05,18.0,0.010551,0.01,1.32,0.4,0.7,0.927915,4.044671,12.0,0.8,2.907437,10.502571,22.0,0.124882,0.05
2,20,7,-6.166,ok,6.28,6.17,2.84,false,6.83,10,6,1,0.7,0.7,11.3,22.0,0.11,0.05,18.0,0.009487,0.01,1.073348,1.000794,0.7,0.948683,3.911669,10.0,0.8,5.698875,11.287131,22.0,0.110467,0.05
2,20,8,-6.205,ok,6.29,6.2,14.63,false,6.77,9,5,1,0.7,0.7,6.4,22.0,0.126,0.132,18.0,0.01332,0.01,0.913874,1.216948,0.7,0.83049,4.145865,9.0,0.8,0.0,6.444069,22.0,0.125787,0.132329
2,20,9,-6.179,ok,6.3,6.18,24.6,false,6.62,15,5,1,0.7,0.7,7.8,22.0,0.133,0.304,18.0,0.014043,0.01,0.858168,1.6,0.7,0.839286,4.1832,15.0,0.8,0.0,7.765807,22.0,0.132562,0.303633
2,20,10,-4.947,ok,5.71,5.16,9.49,false,3.13,7,6,2,0.7,0.7,10.8,22.0,0.104,0.112,18.0,0.012189,0.01,0.832973,0.494766,0.7,0.86351,3.832546,7.0,0.8,7.359506,10.841149,22.0,0.1038,0.112432
2,21,1,-6.167,ok,6.28,6.17,22.81,false,6.71,15,5,1,0.7,0.7,18.4,22.0,0.117,0.05,18.0,0.013448,0.01,1.11129,0.4,0.7,0.935387,4.108346,15.0,0.8,0.0,18.444291,22.0,0.11689,0.05
2,21,2,-6.207,ok,6.29,6.21,11.78,false,6.77,10,5,1,0.7,0.7,15.8,22.0,0.123,0.218,18.0,0.011973,0.01,1.072583,1.265974,0.7,0.893957,4.1832,10.0,0.8,4.257904,15.760165,22.0,0.122716,0.218115
2,21,3,-6.214,ok,6.3,6.21,11.63,false,6.78,10,5,1,0.7,0.7,8.3,22.0,0.12,0.05,18.0,0.010465,0.01,1.32,0.436201,0.7,0.903406,4.044671,10.0,0.8,2.907437,8.29785,22.0,0.120333,0.05
2,21,4,-6.232,ok,6.32,6.23,11.11,false,6.66,11,5,1,0.7,0.7,2.2,22.0,0.141,0.154,18.0,0.011976,0.01,0.931538,0.880666,0.7,0.879622,4.044671,11.0,0.8,2.907437,2.179082,22.0,0.141076,0.1539
2,21,5,-6.193,ok,6.3,6.19,17.6,false,6.71,14,5,1,0.7,0.7,9.8,22.0,0.119,0.05,18.0,0.01131,0.01,1.171353,0.627761,0.7,0.919938,4.044671,14.0,0.8,0.465575,9.837168,22.0,0.119303,0.05
2,21,6,-6.206,ok,6.3,6.21,11.85,false,6.73,10,5,1,0.7,0.7,16.1,22.0,0.131,0.05,18.0,0.010812,0.01,1.200966,0.909929,0.7,0.916241,4.103943,10.0,0.8,5.921355,16.06097,22.0,0.130542,0.05
2,21,7,-6.164,ok,6.28,6.16,133.82,false,6.89,6,5,1,0.7,0.7,11.3,22.0,0.114,0.05,18.0,0.010739,0.01,1.32,0.4,0.7,0.904079,4.044671,6.0,0.8,0.0,11.287131,22.0,0.113907,0.05
2,21,8,-6.216,ok,6.32,6.22,13.1,false,6.64,13,5,1,0.7,0.7,4.6,22.0,0.136,0.191,18.0,0.013583,0.01,0.763915,1.315932,0.7,0.879721,4.151468,13.0,0.8,0.0,4.606741,22.0,0.136122,0.190941
2,21,9,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.49,9,5,2,0.7,0.7,9.5,22.0,0.11,0.104,18.0,0.011498,0.01,1.302954,0.4,0.7,0.931071,4.087584,9.0,0.8,2.006774,9.531692,22.0,0.10979,0.103612
2,21,10,-6.221,ok,6.31,6.22,10.66,false,6.68,11,5,1,0.7,0.7,11.6,22.0,0.137,0.289,18.0,0.012998,0.01,0.809218,1.6,0.7,0.877833,4.1832,11.0,0.8,0.0,11.611838,22.0,0.136779,0.288556
2,22,1,1.0e9,clearance_reject,NaN,NaN,NaN,false,0.45,13,6,2,0.7,0.7,14.4,22.0,0.111,0.05,18.0,0.009487,0.01,1.32,0.4,0.7,0.948683,3.962498,13.0,0.8,2.702641,14.37359,22.0,0.110655,0.05
2,22,2,-6.214,ok,6.3,6.21,10.95,false,6.75,11,5,1,0.7,0.7,12.4,22.0,0.123,0.218,18.0,0.013681,0.01,1.072583,1.6,0.7,0.877391,4.1832,11.0,0.8,4.257904,12.388985,22.0,0.122716,0.218115
2,22,3,-6.192,ok,6.29,6.19,13.21,false,6.74,13,5,1,0.7,0.7,17.5,22.0,0.117,0.05,18.0,0.010483,0.01,1.32,0.543366,0.7,0.948683,4.060686,13.0,0.8,2.907437,17.486218,22.0,0.11721,0.05
2,22,4,-6.177,ok,6.29,6.18,20.58,false,6.71,15,5,1,0.7,0.7,13.0,22.0,0.117,0.218,18.0,0.0127,0.01,1.073348,0.972508,0.7,0.879622,4.044671,15.0,0.8,2.907437,13.009789,22.0,0.117461,0.218115
2,22,5,-6.219,ok,6.3,6.22,10.66,false,6.77,11,5,1,0.7,0.7,0.0,22.0,0.119,0.05,18.0,0.012665,0.01,0.707339,1.109,0.7,0.862369,4.044671,11.0,0.8,2.907437,0.0,22.0,0.119303,0.05
2,22,6,-6.159,ok,6.28,6.16,22.33,false,6.65,16,5,1,0.7,0.7,10.5,22.0,0.125,0.087,18.0,0.013824,0.01,1.101212,1.6,0.7,0.936476,4.1832,16.0,0.8,0.0,10.502571,22.0,0.124882,0.086767
2,22,7,-6.216,ok,6.32,6.22,13.73,false,6.62,13,5,1,0.7,0.7,0.0,22.0,0.139,0.191,18.0,0.012633,0.01,1.001829,0.4,0.7,0.883789,4.041602,13.0,0.8,0.0,0.0,22.0,0.139263,0.190941
2,22,8,-4.429,ok,5.64,5.05,3.24,false,1.79,10,6,2,0.7,0.7,0.2,22.0,0.136,0.05,18.0,0.009487,0.01,1.20769,0.4,0.7,0.905182,3.934364,10.0,0.8,1.832097,0.167989,22.0,0.136122,0.05
2,22,9,-3.9,ok,5.51,4.82,3.65,false,2.08,12,5,2,0.7,0.7,5.5,22.0,0.153,0.104,18.0,0.012645,0.01,0.972762,1.031443,0.7,0.864458,4.122487,12.0,0.8,0.788985,5.535702,22.0,0.15333,0.103612
2,22,10,-6.219,ok,6.31,6.22,10.38,false,6.7,11,5,1,0.7,0.7,11.4,22.0,0.132,0.146,18.0,0.011088,0.01,1.32,0.576565,0.7,0.915176,4.1832,11.0,0.8,0.0,11.42263,22.0,0.131741,0.145601
2,23,1,1.0e9,reject,0.0,0.0,Inf,false,3.07,15,6,2,0.7,0.7,0.3,22.0,0.121,0.05,18.0,0.013448,0.01,0.840177,0.740596,0.7,0.885426,3.962663,15.0,0.8,4.628624,0.311246,22.0,0.120921,0.05
2,23,2,-6.211,ok,6.3,6.21,10.96,false,6.73,12,5,1,0.7,0.7,12.4,22.0,0.123,0.191,18.0,0.012109,0.01,1.174306,1.6,0.7,0.90721,4.151468,12.0,0.8,0.0,12.388985,22.0,0.122716,0.190941
2,23,3,-6.22,ok,6.31,6.22,11.68,false,6.7,10,5,1,0.7,0.7,0.0,22.0,0.137,0.076,18.0,0.012397,0.01,0.622696,1.017252,0.7,0.870192,4.044671,10.0,0.8,4.407355,0.0,22.0,0.137061,0.075943
2,23,4,-6.234,ok,6.33,6.23,11.47,false,6.65,11,5,1,0.7,0.7,2.2,22.0,0.143,0.279,18.0,0.014436,0.01,0.842443,0.880666,0.7,0.887982,4.161184,11.0,0.8,4.257904,2.179082,22.0,0.143161,0.278707
2,23,5,-6.209,ok,6.29,6.21,14.85,false,6.8,9,5,1,0.7,0.7,0.0,22.0,0.119,0.05,18.0,0.0128,0.01,1.011858,0.4,0.7,0.890879,4.082949,9.0,0.8,5.899883,0.0,22.0,0.119303,0.05
2,23,6,-6.211,ok,6.29,6.21,12.2,false,6.83,11,5,1,0.7,0.7,15.7,22.0,0.106,0.249,18.0,0.010551,0.01,1.222947,1.456351,0.7,0.869674,4.1832,11.0,0.8,0.0,15.699486,22.0,0.106461,0.248764
2,23,7,-4.688,ok,5.68,5.14,1.97,false,1.76,12,6,2,0.7,0.7,2.4,22.0,0.123,0.05,18.0,0.009883,0.01,1.079932,0.4,0.7,0.918041,3.953619,12.0,0.8,2.019802,2.359537,22.0,0.122639,0.05
2,23,8,-6.205,ok,6.31,6.2,12.52,false,6.65,13,5,1,0.7,0.7,17.1,22.0,0.134,0.05,18.0,0.011138,0.01,1.273421,0.733667,0.7,0.948683,4.044671,13.0,0.8,2.907437,17.078801,22.0,0.133673,0.05
2,23,9,-6.159,ok,6.29,6.16,22.34,false,6.6,16,5,1,0.7,0.7,9.2,22.0,0.135,0.063,18.0,0.013405,0.01,1.095609,1.05851,0.7,0.914356,4.151468,16.0,0.8,0.0,9.226758,22.0,0.134752,0.062674
2,23,10,-6.208,ok,6.29,6.21,25.6,false,6.89,8,5,1,0.7,0.7,7.8,22.0,0.105,0.05,18.0,0.012351,0.01,0.809218,1.435895,0.7,0.856144,4.1832,8.0,0.8,0.0,7.772092,22.0,0.105308,0.05
2,24,1,-6.221,ok,6.31,6.22,11.81,false,6.69,10,5,1,0.7,0.7,0.0,22.0,0.139,0.076,18.0,0.011715,0.01,0.793356,0.4,0.7,0.873111,4.1832,10.0,0.8,4.407355,0.0,22.0,0.139315,0.075943
2,24,2,-6.221,ok,6.32,6.22,11.72,false,6.67,10,5,1,0.7,0.7,6.0,22.0,0.144,0.333,18.0,0.014113,0.01,0.867424,1.037308,0.7,0.88694,4.178681,10.0,0.8,4.257904,6.041868,22.0,0.143524,0.332535
2,24,3,-6.21,ok,6.3,6.21,11.95,false,6.7,10,5,1,0.7,0.7,13.6,22.0,0.137,0.317,18.0,0.012828,0.01,0.822373,1.6,0.7,0.870192,4.1832,10.0,0.8,4.407355,13.645887,22.0,0.13697,0.316901
2,24,4,-6.202,ok,6.29,6.2,14.55,false,6.8,9,5,1,0.7,0.7,13.4,22.0,0.12,0.279,18.0,0.012388,0.01,0.995129,1.455717,0.7,0.869278,4.1832,9.0,0.8,0.0,13.385983,22.0,0.120262,0.278707
2,24,5,-6.219,ok,6.3,6.22,10.66,false,6.77,11,5,1,0.7,0.7,0.0,22.0,0.119,0.05,18.0,0.013296,0.01,1.036458,0.4,0.7,0.889208,4.044671,11.0,0.8,2.53319,0.0,22.0,0.119303,0.05
2,24,6,-6.209,ok,6.29,6.21,10.44,false,6.83,12,5,1,0.7,0.7,3.4,22.0,0.104,0.05,18.0,0.011265,0.01,0.920228,1.044137,0.7,0.852455,4.044671,12.0,0.8,0.107102,3.442277,22.0,0.1038,0.05
2,24,7,-6.204,ok,6.3,6.2,15.07,false,6.71,9,5,1,0.7,0.7,0.0,22.0,0.14,0.191,18.0,0.012633,0.01,0.675518,1.037308,0.7,0.860743,4.041602,9.0,0.8,4.004608,0.0,22.0,0.139748,0.190941
2,24,8,-6.211,ok,6.3,6.21,11.13,false,6.71,12,5,1,0.7,0.7,14.1,22.0,0.127,0.134,18.0,0.013583,0.01,0.763915,1.251434,0.7,0.900243,4.151468,12.0,0.8,0.0,14.051555,22.0,0.126583,0.134028
2,24,9,-6.198,ok,6.29,6.2,13.66,false,6.8,13,5,1,0.7,0.7,2.2,22.0,0.107,0.348,18.0,0.012495,0.01,1.071361,1.05851,0.7,0.896192,4.1832,13.0,0.8,0.0,2.179082,22.0,0.106654,0.348142
2,24,10,-6.233,ok,6.33,6.23,11.56,false,6.63,11,5,1,0.7,0.7,7.2,22.0,0.147,0.289,18.0,0.012998,0.01,0.985994,0.96361,0.7,0.896539,4.1832,11.0,0.8,4.177265,7.217644,22.0,0.146815,0.288556
2,25,1,-6.204,ok,6.3,6.2,15.04,false,6.71,9,5,1,0.7,0.7,0.0,22.0,0.139,0.05,18.0,0.013113,0.01,0.741859,0.879625,0.7,0.878642,4.047056,9.0,0.8,5.957853,0.0,22.0,0.139315,0.05
2,25,2,-6.221,ok,6.31,6.22,11.71,false,6.68,10,5,1,0.7,0.7,0.0,22.0,0.141,0.333,18.0,0.011234,0.01,0.913783,0.4,0.7,0.87517,4.178681,10.0,0.8,4.407355,0.0,22.0,0.140905,0.332535
